"Corn","Sorghum","Barley","Oats","Wheat","rice AWP (US)","Up Cotton","Soybeans","Rice, LG","Rice, MG"
172.152768179564,61.8277620790077,68.74842448866,26.9478503159466,48.6754566958579,78.289832165226,1.09540529436096,53.3207471457028,77.3839768487089,104.378916588579
151.786092373168,54.7193203288046,59.9847645062364,23.9561625474098,40.9376907692638,78.6077110225092,1.20959216247155,51.3378140524844,78.8223599120888,100.602710331674
150.944039809288,58.7224261192617,69.4018208642271,34.7492987401729,49.3257923517545,79.4459698495062,1.26244550376088,43.7218367281475,77.7872128301054,108.246264608683
169.392299077466,62.0072742295233,55.7701356934938,28.1590565074153,38.4006175665246,76.9933091131563,1.2741319052476,52.5854382776924,76.2274934838376,104.253440533312
124.749252942567,52.103908057859,62.0488792865004,26.6908455881148,49.31602515075,76.3573847337263,1.16955183035049,46.7125987995296,74.816433664836,101.88599978915
166.250513386921,56.6677655547805,57.3409929343737,37.1761198625764,43.9279195616246,68.6566694590896,1.06222066033755,50.2076847235952,65.1387717806685,91.2717040552926
160.361545812675,56.4423320374024,64.4269178034667,33.6288866362706,45.88617668238,77.972659794968,1.27891040642356,47.5576505844666,77.5449781855474,99.6192804930942
162.419636253088,35.4458817975223,57.514808997687,33.7152212810309,36.2540878641094,78.8852009527452,1.28231838245061,49.1804570418282,80.3331438989798,101.096642579348
164.284472766685,50.9281624280608,55.3142646547921,29.6799968046867,36.2106477756165,80.6238009554815,1.07221642624109,48.9817283722966,80.1289103514181,109.244892814035
188.931653092902,63.7686087039199,57.7726209863115,30.8643700216083,40.5636310957503,77.3090871604556,1.4237571110447,55.3888887685696,79.1411035688556,101.95317864197
193.012039793425,67.6834592067288,64.0874199286024,28.2165601980704,45.6883675956698,71.6760632107365,1.34063130759001,58.7971732950553,69.3979959158891,102.572034107225
187.057419400688,68.8928875561213,60.3457662113091,28.6192796498943,42.7827610350324,77.2236730257819,1.66592436301544,56.7660072623356,76.0291734856449,103.854939750795
142.482465021892,51.6525250414961,59.531501328043,26.9724754460997,41.0411659094638,81.1923313870316,1.24761936578528,43.2952990692859,80.3713653615221,107.136012198162
155.493277379578,65.4776261671069,62.7729858906614,34.676511161831,50.5650434093913,69.2847623417027,1.12280224493314,49.8592261808735,65.6738884896915,92.2380934500458
146.104170405721,57.4790718204798,58.3541620175746,27.3379744634114,42.0569504041679,78.1775784294632,1.51763811169527,47.1964539657689,78.1288075927999,102.238729397192
124.251825638602,56.4318398194978,61.7473004806512,29.4359275176451,45.7142157282279,72.4339166629851,1.30880880184795,52.071370097639,74.3591662726847,83.2946353439147
167.362206766193,66.4588889341913,63.0665384109218,30.9045804842119,42.7750913718987,77.8480742788492,1.32297343399387,51.2922622035327,75.731580472697,99.8254355609062
181.513672361557,64.2747859347768,62.911648530518,25.2482496188319,39.5999399452931,82.2217558524352,1.32196977796531,57.9246123568645,83.115924899598,102.448988403615
165.036999492996,61.4893169734929,57.9233797140572,24.8888972315392,38.5177769814418,80.0673532538756,1.20048651028153,51.727329270608,78.3503820374481,105.975479532923
174.719617132961,67.513247089792,61.6597788426697,42.5813032235837,44.848514534968,81.0750248624255,1.23271559092078,46.9226840629801,80.2292761074259,109.255169350364
166.521513933622,62.0366301178164,60.9624930466333,27.559345509172,44.5953178596115,82.5350274330908,1.58355156951877,50.2484691012576,84.0103258497721,107.02583099662
163.886668567947,49.6501299456264,52.228029460749,31.0064085965632,38.3623513831777,80.2068470676659,1.21038208477085,45.5347216576019,81.6613622299923,105.874696060136
162.826683750728,44.2647668817351,55.6898710277506,31.1475190293961,41.0199310072237,72.4621654986905,1.18319710576207,49.6726299809001,70.9521564660976,100.038283553386
189.121204412179,69.5346800205842,67.6563441556836,39.5151045944429,47.5196196377426,81.1879398421528,1.50363701230853,47.3030172151241,80.6146940626514,111.768388401991
147.563704599769,34.71057928359,56.2677673961626,23.5985634496986,39.6564461903635,72.2058796610739,0.882753782198631,43.920634630412,67.6221392375887,104.05636896079
174.228800845252,52.371320457089,63.619198690755,26.7381269212986,42.5404540804565,82.4239040982801,1.26517693552206,51.3176938656596,81.185301704071,116.503456167393
142.930964302947,49.0789506184193,56.2172900969002,36.4616435404574,39.8307756662333,69.8983341228349,0.94681013488059,51.8422016655496,68.8086001241564,83.1961203272742
165.56011481302,64.456838995506,59.3103509437692,15.5583178873652,40.8415935117099,77.7389205988808,1.3780286188244,52.8638268411426,76.1408337475483,102.191343647469
175.463375107947,59.3223433561112,60.6922102464315,37.9389430193236,38.0705723836458,77.5500440210557,1.20734729190033,53.5425027394252,78.7246183613377,98.3967183509599
